0,1,2,3,4,Mean_AUC
0.5648275862068965,0.4989473684210526,0.5508771929824561,0.46245614035087723,0.4052631578947369,0.49647428917120384
0.43931034482758624,0.46982456140350876,0.5494736842105263,0.3687719298245614,0.52,0.4694761040532366
0.4286206896551724,0.5224561403508772,0.37508771929824564,0.4147368421052632,0.49964912280701756,0.44811010284331526
0.5444827586206896,0.39859649122807017,0.46842105263157896,0.5835087719298246,0.5621052631578948,0.5114228675136117
0.4586206896551724,0.5126315789473684,0.41192982456140353,0.5957894736842105,0.5985964912280701,0.515513611615245
0.4875862068965517,0.6059649122807018,0.48807017543859654,0.4968421052631579,0.5652631578947369,0.5287453115547489
0.6127586206896551,0.4905263157894737,0.5617543859649123,0.5607017543859649,0.4747368421052632,0.5400955837870539
0.5231034482758621,0.42526315789473684,0.4824561403508772,0.592280701754386,0.4515789473684211,0.49493647912885663
0.43482758620689654,0.48,0.5298245614035088,0.4694736842105264,0.5164912280701754,0.4861234119782214
0.5031034482758621,0.5143859649122806,0.5719298245614035,0.4778947368421053,0.5007017543859649,0.5136031457955232
0.47206896551724137,0.46631578947368424,0.5389473684210527,0.5729824561403509,0.45614035087719307,0.5012909860859045
0.5037931034482758,0.5329824561403509,0.4477192982456141,0.5343859649122807,0.4392982456140351,0.49163581367211134
0.5262068965517241,0.5564912280701755,0.4964912280701755,0.34035087719298246,0.5115789473684211,0.4862238354506957
0.6479310344827586,0.608421052631579,0.5708771929824561,0.49964912280701756,0.47228070175438597,0.5598318209316394
0.536896551724138,0.47228070175438597,0.5435087719298246,0.4821052631578947,0.36736842105263157,0.480431941923775
0.5255172413793103,0.4954385964912281,0.4301754385964912,0.4908771929824562,0.4789473684210527,0.4841911675741078
0.4620689655172414,0.41964912280701755,0.5547368421052632,0.54,0.4821052631578947,0.4917120387174834
0.48344827586206895,0.5536842105263158,0.48245614035087725,0.52,0.5919298245614035,0.5263036902601331
0.49758620689655175,0.5157894736842106,0.4526315789473684,0.496842105263158,0.503859649122807,0.4933418027828192
0.5210344827586206,0.4466666666666667,0.4775438596491228,0.6252631578947369,0.4621052631578948,0.5065226860254084
0.5224137931034483,0.4508771929824561,0.5371929824561403,0.45649122807017545,0.4691228070175439,0.4872196007259528
0.41793103448275865,0.5249122807017544,0.4105263157894737,0.45649122807017545,0.5617543859649122,0.4743230490018148
0.5255172413793103,0.5392982456140352,0.4968421052631579,0.40842105263157896,0.6094736842105264,0.5159104658197218
0.44482758620689655,0.4621052631578948,0.5428070175438597,0.37122807017543863,0.48631578947368426,0.4614567453115548
0.47724137931034477,0.47403508771929825,0.5221052631578947,0.5708771929824562,0.5431578947368421,0.5174833635813672
0.49310344827586206,0.5463157894736842,0.48140350877192983,0.4035087719298246,0.535438596491228,0.4919540229885057
0.4510344827586206,0.5035087719298246,0.5463157894736843,0.4157894736842106,0.5059649122807017,0.4845226860254083
0.4979310344827586,0.4456140350877193,0.4357894736842105,0.5410526315789475,0.448421052631579,0.47376164549304295
0.5058620689655172,0.5477192982456142,0.4831578947368421,0.5221052631578947,0.3971929824561403,0.4912075015124017
0.5862068965517242,0.3557894736842105,0.5466666666666666,0.4175438596491229,0.6277192982456141,0.5067852389594677
0.5313793103448277,0.5424561403508772,0.5,0.4866666666666667,0.396140350877193,0.49132849364791287
0.4868965517241379,0.4568421052631579,0.5368421052631579,0.5708771929824562,0.3750877192982457,0.48530913490623107
0.5486206896551724,0.531578947368421,0.4329824561403509,0.5080701754385964,0.45403508771929824,0.4950574712643678
0.5786206896551724,0.4733333333333334,0.48000000000000004,0.3905263157894737,0.507719298245614,0.4860399274047188
0.633448275862069,0.6119298245614035,0.4564912280701754,0.5129824561403509,0.32877192982456144,0.5087247428917121
0.56,0.5087719298245614,0.5256140350877193,0.5336842105263158,0.46210526315789474,0.5180350877192982
0.4772413793103448,0.5915789473684211,0.5087719298245614,0.5642105263157894,0.5326315789473685,0.5348868723532971
0.5486206896551724,0.4287719298245614,0.5150877192982456,0.5666666666666667,0.5028070175438597,0.512390804597701
0.34413793103448276,0.6073684210526317,0.5140350877192983,0.46245614035087723,0.49017543859649126,0.48363460375075623
0.39275862068965517,0.4831578947368421,0.5245614035087719,0.4884210526315789,0.5575438596491228,0.48928856624319417
0.5031034482758621,0.4403508771929825,0.4729824561403509,0.5021052631578947,0.5021052631578948,0.484129461584997
0.5744827586206896,0.5157894736842106,0.5547368421052632,0.4350877192982456,0.5119298245614036,0.5184053236539625
0.5203448275862068,0.5157894736842105,0.46245614035087723,0.47859649122807024,0.5964912280701754,0.514735632183908
0.44896551724137934,0.6010526315789474,0.5389473684210527,0.4712280701754386,0.5592982456140351,0.5238983666061706
0.41620689655172416,0.5228070175438597,0.45649122807017545,0.5287719298245614,0.3764912280701755,0.46015366001209923
0.4903448275862069,0.32666666666666666,0.5347368421052632,0.504561403508772,0.5870175438596491,0.4886654567453116
0.5337931034482759,0.5459649122807018,0.48350877192982455,0.511578947368421,0.4789473684210527,0.5107586206896552
0.393448275862069,0.5701754385964912,0.4964912280701755,0.5378947368421052,0.5473684210526316,0.5090756200846945
0.5227586206896552,0.5670175438596491,0.5343859649122807,0.4845614035087719,0.4768421052631579,0.5171131276467029
0.3510344827586207,0.5368421052631579,0.5701754385964912,0.5659649122807018,0.5957894736842105,0.5239612825166364
0.49344827586206896,0.46456140350877195,0.4526315789473684,0.4592982456140351,0.49859649122807026,0.47370719903206293
0.503448275862069,0.5842105263157895,0.4473684210526316,0.5235087719298246,0.5,0.511707199032063
0.5855172413793103,0.49754385964912284,0.5231578947368422,0.45824561403508773,0.616140350877193,0.5361209921355112
0.4817241379310345,0.3649122807017544,0.46877192982456145,0.4929824561403509,0.4828070175438597,0.4582395644283122
0.5634482758620689,0.46701754385964916,0.48210526315789476,0.5526315789473685,0.5357894736842106,0.5201984271022384
0.513448275862069,0.5259649122807017,0.4417543859649123,0.47438596491228074,0.35614035087719303,0.46233877797943135
0.5613793103448277,0.5852631578947368,0.5592982456140351,0.4771929824561404,0.4252631578947368,0.5216793708408953
0.6479310344827586,0.5529824561403509,0.5035087719298246,0.49298245614035086,0.5196491228070175,0.5434107683000604
0.4658620689655173,0.4778947368421053,0.4803508771929825,0.5421052631578948,0.49894736842105264,0.4930320629159105
0.4551724137931034,0.475438596491228,0.4687719298245614,0.5417543859649122,0.43719298245614036,0.47566606170598913
0.5310344827586206,0.4459649122807018,0.5259649122807017,0.5305263157894737,0.4754385964912281,0.5017858439201451
0.5093103448275862,0.43824561403508777,0.504561403508772,0.5112280701754386,0.4785964912280702,0.4883883847549909
0.48793103448275865,0.46280701754385967,0.5210526315789473,0.49614035087719305,0.40280701754385967,0.47414761040532366
0.6086206896551724,0.440701754385965,0.40877192982456145,0.3852631578947369,0.5821052631578948,0.48509255898366616
0.5465517241379311,0.4217543859649123,0.42070175438596497,0.43192982456140355,0.5821052631578948,0.48060859044162135
0.44517241379310346,0.5192982456140351,0.5242105263157896,0.5985964912280701,0.4459649122807018,0.50664851784634
0.5162068965517241,0.5382456140350876,0.5049122807017544,0.43052631578947365,0.42701754385964913,0.4833817301875378
0.5165517241379312,0.4378947368421053,0.4277192982456141,0.4621052631578948,0.6385964912280702,0.49657350272232315
0.4382758620689655,0.47964912280701755,0.47403508771929825,0.49087719298245613,0.5164912280701754,0.47986569872958257
0.5927586206896551,0.49438596491228065,0.6017543859649124,0.5396491228070176,0.5336842105263159,0.5524464609800364
0.6458620689655172,0.5438596491228069,0.5273684210526316,0.5056140350877193,0.4592982456140351,0.5364004839685421
0.5241379310344827,0.45999999999999996,0.46736842105263154,0.4817543859649123,0.5638596491228071,0.49942407743496675
0.546896551724138,0.47298245614035084,0.528421052631579,0.5031578947368421,0.48912280701754385,0.5081161524500908
0.6096551724137932,0.4842105263157894,0.4329824561403509,0.568421052631579,0.5621052631578948,0.5314748941318814
0.5651724137931035,0.6740350877192982,0.511578947368421,0.4312280701754386,0.4424561403508772,0.5248941318814278
0.48275862068965514,0.47228070175438597,0.4526315789473684,0.5347368421052632,0.5175438596491229,0.49199032062915915
0.48517241379310344,0.4694736842105263,0.46982456140350876,0.416140350877193,0.3533333333333334,0.438788868723533
0.5927586206896551,0.5080701754385964,0.536140350877193,0.5378947368421052,0.5249122807017543,0.5399552329098609
0.4496551724137931,0.5150877192982457,0.5807017543859649,0.492280701754386,0.6214035087719298,0.5318257713248639
0.42965517241379314,0.5842105263157895,0.5421052631578948,0.5526315789473685,0.5059649122807017,0.5229134906231095
0.606551724137931,0.5901754385964912,0.47228070175438597,0.5357894736842106,0.40070175438596495,0.5210998185117968
0.5127586206896552,0.4501754385964913,0.5887719298245614,0.5410526315789475,0.5880701754385965,0.5361657592256504
0.5110344827586207,0.5800000000000001,0.5389473684210527,0.5133333333333334,0.5687719298245614,0.5424174228675136
0.5458620689655173,0.436140350877193,0.5740350877192982,0.49052631578947364,0.5371929824561403,0.5167513611615245
0.5806896551724138,0.5708771929824561,0.5719298245614036,0.5378947368421052,0.6021052631578947,0.5726993345432547
0.6079310344827586,0.596140350877193,0.488421052631579,0.5305263157894737,0.49157894736842106,0.5429195402298851
0.4882758620689655,0.44,0.45894736842105266,0.5294736842105263,0.5982456140350878,0.5029885057471265
0.5610344827586207,0.5505263157894736,0.4926315789473685,0.5028070175438597,0.5059649122807017,0.5225928614640047
0.49344827586206896,0.4529824561403509,0.5445614035087719,0.5,0.41263157894736846,0.4807247428917121
0.5775862068965517,0.5178947368421053,0.4568421052631579,0.5442105263157895,0.5631578947368421,0.5319382940108893
0.6420689655172415,0.44526315789473686,0.5073684210526316,0.49368421052631584,0.4435087719298246,0.5063787053841501
0.4789655172413793,0.6017543859649123,0.47684210526315796,0.524561403508772,0.4687719298245614,0.5101790683605566
0.476551724137931,0.5761403508771931,0.4628070175438597,0.4207017543859649,0.5873684210526317,0.504713853599516
0.6303448275862069,0.528421052631579,0.5280701754385965,0.45333333333333337,0.5568421052631579,0.5394022988505748
0.5162068965517241,0.4842105263157895,0.45122807017543853,0.5192982456140351,0.4164912280701754,0.47748699334543254
0.476896551724138,0.4814035087719299,0.5308771929824562,0.5817543859649122,0.4070175438596491,0.49558983666061707
0.4675862068965517,0.5529824561403509,0.5585964912280702,0.527017543859649,0.5203508771929825,0.5253067150635209
0.40310344827586203,0.52,0.5480701754385965,0.5287719298245614,0.49192982456140355,0.49837507562008476
0.5410344827586206,0.5947368421052631,0.47087719298245617,0.524561403508772,0.5582456140350878,0.5378911070780401
0.3386206896551724,0.5424561403508772,0.5382456140350877,0.4347368421052632,0.515438596491228,0.47389957652752573
